CELL__chatbot__low,CELL__chatbot__medium,CELL__chatbot__high,CELL__dashboard__low,CELL__dashboard__medium,CELL__dashboard__high,SIMPLE_DIFF__low,SIMPLE_RATIO__low,SIMPLE_PCT__low,SIMPLE_DIFF__medium,SIMPLE_RATIO__medium,SIMPLE_PCT__medium,SIMPLE_DIFF__high,SIMPLE_RATIO__high,SIMPLE_PCT__high,DL_DIFF__chatbot__high_vs_low,DL_RATIO__chatbot__high_vs_low,DL_DIFF__dashboard__high_vs_low,DL_RATIO__dashboard__high_vs_low,DID_DIFF__high_vs_low,DID_RATIO__high_vs_low,DL_DIFF__chatbot__medium_vs_low,DL_RATIO__chatbot__medium_vs_low,DL_DIFF__dashboard__medium_vs_low,DL_RATIO__dashboard__medium_vs_low,DID_DIFF__medium_vs_low,DID_RATIO__medium_vs_low,DL_DIFF__chatbot__high_vs_medium,DL_RATIO__chatbot__high_vs_medium,DL_DIFF__dashboard__high_vs_medium,DL_RATIO__dashboard__high_vs_medium,DID_DIFF__high_vs_medium,DID_RATIO__high_vs_medium,OVERALL__chatbot,OVERALL__dashboard,OVERALL__diff,OVERALL__ratio
176.37922637060655,221.77088990140527,241.22690910797084,161.4029393120813,216.70411418342871,238.58377063762995,-14.976287058525259,0.9150904141791777,-8.49095858208223,-5.0667757179765545,0.9771531073341991,-2.2846892665800866,-2.6431384703408867,0.9890429368758448,-1.095706312415523,64.8476827373643,1.3676605463792368,77.18083132554867,1.4781872725150027,12.333148588184372,1.0808144436339677,45.39166353079872,1.2573526625829627,55.30117487134743,1.3426280531633914,9.909511340548704,1.0678213782959258,19.45601920656557,1.0877302662004706,21.87965645420124,1.1009655794337216,2.423637247635668,1.0121678265692498,219.21911220242038,213.10910403201814,-6.110008170402239,0.9721283052877231
127.85988996259408,211.8139603955036,248.35891617390746,208.11821896189977,218.8978432727143,220.83407726369654,80.25832899930569,1.6277052875830378,62.770528758303776,7.083882877210698,1.0334438904026133,3.3443890402613308,-27.524838910210917,0.8891731396873334,-11.082686031266665,120.49902621131338,1.942430235522382,12.715858301796771,1.0610992077734658,-107.7831679095166,0.5462740377329959,83.95407043290953,1.6566099068087,10.77962431081454,1.0517956782668219,-73.17444612209499,0.6349084802305727,36.544955778403846,1.172533272642494,1.936233990982231,1.008845377195288,-34.608721787421615,0.8603980805778678,216.25798870441832,218.7716054171057,2.513616712687366,1.011623231713872
169.5683651453917,208.89590853098412,234.157700195458,176.30448559069336,218.21669606493322,226.50526140969254,6.736120445301651,1.039725101079591,3.972510107959093,9.320787533949101,1.044619291969362,4.4619291969361985,-7.652438785765469,0.9673192947343702,-3.268070526562983,64.5893350500663,1.38090439212931,50.200775818999176,1.2847390731483983,-14.38855923106712,0.9303606248709022,39.327543385592406,1.2319273606953283,41.912210474239856,1.2377262854873858,2.58466708864745,1.004707197012642,25.26179166447389,1.120930045217841,8.28856534475932,1.0379831859533468,-16.97322631971457,0.9260017521892956,210.23419621541368,214.76811170640352,4.533915490989841,1.0215660229049712
124.0734823385729,243.40316542278424,244.36245428242214,190.09999284079504,224.0285909812134,245.26595581464076,66.02651050222214,1.5321565032087063,53.21565032087064,-19.374574441570843,0.9204013045273353,-7.959869547266473,0.9035015322186268,1.0036973827868598,0.36973827868598264,120.28897194384923,1.969497830451825,55.16596297384572,1.2901944505597436,-65.12300897000351,0.6550880283344911,119.32968308421134,1.961766211724302,33.92859814041836,1.1784776402849888,-85.40108494379298,0.6007227738157244,0.9592888596378941,1.003941151948339,21.237364833427364,1.0947975646340975,20.27807597378947,1.0904997394612572,234.13650304957935,227.9416732367832,-6.194829812796144,0.9735418026146724
136.89985317894306,221.75094360711333,237.5999718087049,193.48204241805496,215.1387203052235,219.8080447401275,56.5821892391119,1.413310810239897,41.331081023989704,-6.612223301889827,0.9701817579924034,-2.981824200759664,-17.791927068577394,0.9251181431835273,-7.488185681647275,100.70011862976185,1.735575066674,26.326002322072554,1.1360643189055768,-74.37411630768929,0.6545751553591364,84.85109042817027,1.6198041010114206,21.65667788716854,1.1119312036223763,-63.194412541001725,0.68646029660505,15.84902820159158,1.071472201848539,4.669324434904013,1.021703784554819,-11.179703766687567,0.9535513686609343,211.64847682327056,212.73239718453428,1.083920361263722,1.005121323703968
173.4943783391335,217.20776302381384,230.61859093042273,172.40089536892273,206.68655461193975,248.8812956194441,-1.093482970210772,0.9936973002775149,-0.6302699722485094,-10.521208411874085,0.9515615451979929,-4.843845480200715,18.262704689021376,1.079190080103001,7.919008010300099,57.12421259128922,1.32925685049937,76.48040025052137,1.4436195072355051,19.35618765923215,1.086035032802857,43.713384684680335,1.2519585078384083,34.28565924301702,1.198871700577011,-9.427725441663313,0.957596991490513,13.410827906608887,1.0617419364755327,42.19474100750435,1.20414845603637,28.78391310089546,1.1341253600979138,213.70252123243608,209.77584394684345,-3.926677285592632,0.981625498553095
176.41050014545897,233.16730988730006,222.46971293059596,179.56352596963433,214.97325385302764,234.73056709250562,3.1530258241753586,1.017873232157811,1.7873232157811003,-18.19405603427242,0.9219699534936248,-7.803004650637524,12.260854161909663,1.055112464525608,5.511246452560803,46.05921278513699,1.261091107089198,55.1670411228713,1.307228546693834,9.107828337734304,1.0365853341961386,56.756809741841096,1.3217314711711738,35.409727883393316,1.1971988893188776,-21.34708185844778,0.9057807243237173,-10.697596956704103,0.9541205113106348,19.75731323947798,1.0919059133420645,30.454910196182084,1.1444109002982856,221.7189829830701,214.13796077252272,-7.581022210547388,0.9658079695813585
161.49719950825963,205.32902969806096,249.2236030426223,182.83131513722674,229.9852826663772,245.27083040248385,21.334115628967112,1.1321020778931588,13.210207789315875,24.656252968316238,1.1200816708897596,12.008167088975963,-3.9527726401384484,0.9841396537411329,-1.586034625886712,87.72640353436267,1.5432069645881135,62.439515265257114,1.341514336416561,-25.28688826910556,0.8693029303264033,43.83183018980134,1.2714092276724562,47.153967529150464,1.2579096884675274,3.3221373393491263,0.9893822233541261,43.89457334456134,1.2137767533850858,15.28554773610665,1.0664631560719486,-28.609025608454687,0.8786320491784869,205.85391408173325,223.7439672504058,17.89005316867255,1.0869065485029805
202.48615384369356,217.40473350572293,246.6964722070363,178.5091148513545,203.86550829369116,239.3350365567881,-23.97703899233906,0.8815867725412583,-11.841322745874173,-13.539225212031766,0.9377234111065234,-6.227658889347665,-7.361435650248183,0.970159947629611,-2.9840052370389003,44.210318363342736,1.218337488880698,60.825921705433615,1.3407440665205455,16.61560334209088,1.10047017247438,14.918579662029373,1.073677036077961,25.356393442336667,1.1420453709798017,10.437813780307295,1.0636768158436019,29.291738701313363,1.1347336749709835,35.46952826309695,1.1739849401694724,6.177789561783584,1.0345907291413485,223.21399714285732,209.83823748008209,-13.375759662775238,0.9400765192416911
146.10977297573265,223.8965534432761,218.61620042039712,142.34333358806816,209.68952611813143,231.78065117427906,-3.766439387664491,0.9742218517560077,-2.577814824399227,-14.20702732514468,0.9365464670775112,-6.345353292248879,13.164450753881937,1.0602171784550587,6.0217178455058695,72.50642744466447,1.4962462535391596,89.4373175862109,1.628321083480006,16.930890141546428,1.0882707840560615,77.78678046754345,1.532385882773653,67.34619253006326,1.4731250198548709,-10.440587937480188,0.9613277154371068,-5.280353022878984,0.9764161040370067,22.091125056147632,1.1053515903493545,27.371478079026616,1.132049733488891,214.05424252047638,207.5222614712751,-6.531981049201278,0.9694844588348842
