term,Estimate_logit,SE_robust,z,p,CI_low_logit,CI_high_logit,OR,OR_CI_low,OR_CI_high
Intercept,2.327246399324818,0.1858049675388674,12.525210871114064,5.4346715635059156e-36,1.963075354800004,2.6914174438496317,10.249679115861973,7.121193621198165,14.752572049917255
"C(dl_ord, Treatment(reference='G1_lowest'))[T.G2]",-0.0539664887646773,0.21905149528856988,-0.2463643934207523,0.805400166831863,-0.48329953028991957,0.37536655276056496,0.947463856654062,0.616745061876906,1.4555248434967694
"C(dl_ord, Treatment(reference='G1_lowest'))[T.G3]",-0.2615319827626079,0.16142344198868364,-1.6201611088242205,0.10519767329160681,-0.5779161153209186,0.05485214979570274,0.7698712524210825,0.5610663467386545,1.0563844164770184
"C(dl_ord, Treatment(reference='G1_lowest'))[T.G4]",-0.29908020942951424,0.1946680941723695,-1.536359672606096,0.12445019166698315,-0.68062266294641,0.08246224408738156,0.7414999317631957,0.5063016389260615,1.085957671342079
"C(dl_ord, Treatment(reference='G1_lowest'))[T.G5_highest]",-0.041593108713964766,0.15948479901414642,-0.2607966964317109,0.7942492921778432,-0.3541775708633009,0.27099135343537134,0.9592600157168979,0.7017503458764107,1.3112637324089633
"C(task_code, Treatment(reference='T1'))[T.T2]",-0.3705358453448581,0.20552776712633972,-1.8028505370619168,0.07141169088194503,-0.7733628667354193,0.03229117604570303,0.6903643030093938,0.4614586322113758,1.0328181934438996
"C(task_code, Treatment(reference='T1'))[T.T3]",-2.174257159531904,0.17455100061281664,-12.456285852836618,1.2925132553393674e-35,-2.5163708341984536,-1.8321434848653544,0.11369257775774802,0.08075213850480063,0.16007009196955374
iface_dash,-0.1667537476978946,0.12661208434769014,-1.317044487159466,0.18782371302240486,-0.4149088730269148,0.08140137763112557,0.8464080155984821,0.6604004582578272,1.0848062261484195
