term,Estimate_logit,SE_robust,z,p,CI_low_logit,CI_high_logit,OR,OR_CI_low,OR_CI_high
Intercept,2.609429842666996,0.22037180613379248,11.841033063379964,2.3948473571938747e-32,2.17750903943672,3.0413506458972726,13.591299463231373,8.824297881080044,20.93349789282321
"C(dl_ord, Treatment(reference='low'))[T.medium]",-0.5578831651685802,0.20344491417838648,-2.742182902047931,0.006103234666776938,-0.9566278697960598,-0.15913846054110048,0.5724194997856731,0.38418623007755914,0.8528782608078682
"C(dl_ord, Treatment(reference='low'))[T.high]",-0.23545776115203704,0.21244411735171104,-1.1083279880243795,0.2677201924140066,-0.6518405798887914,0.18092505758471739,0.7902090398233972,0.5210857935372029,1.1983253705304369
"C(task_code, Treatment(reference='T1'))[T.T2]",-0.37082891217716407,0.20553273164913743,-1.804232879122153,0.07119480703015642,-0.7736656638536091,0.03200783949928099,0.6901620097741403,0.4613189250199133,1.032525599757087
"C(task_code, Treatment(reference='T1'))[T.T3]",-2.178075969994175,0.17380387995555052,-12.531802918043066,5.001265197110911e-36,-2.518725315080377,-1.837426624907973,0.11325923530530035,0.08056223279093279,0.15922664923191077
iface_dash,-0.8164498295650675,0.27634006643258646,-2.9545112299675935,0.0031316475575345155,-1.358066407258343,-0.2748332518717921,0.4419980407683445,0.2571575344775404,0.7596987910152702
"iface_dash:C(dl_ord, Treatment(reference='low'))[T.medium]",0.8119996283675285,0.3259099804810203,2.4914843883242663,0.012721055746597184,0.17322780442257668,1.4507714523124804,2.2524074643965992,1.1891369648909815,4.266404573618343
"iface_dash:C(dl_ord, Treatment(reference='low'))[T.high]",0.5638864645217335,0.3486187122229862,1.6174876584394475,0.1057730575732747,-0.11939365577205296,1.24716658481552,1.7574896656123655,0.8874583788771897,3.480467364162102
