term,Estimate_logit,SE_robust,z,p,CI_low_logit,CI_high_logit,OR,OR_CI_low,OR_CI_high
Intercept,2.292541560666585,0.2294473220266938,9.991581250182872,1.65913666657464e-23,1.8428330731451015,2.742250048188069,9.90006735513693,6.314402107324296,15.521870791624305
"C(dl_ord, Treatment(reference='low'))[T.medium]",-0.15231742450683983,0.17913699267644762,-0.8502845907542471,0.3951668815264954,-0.5034194784514926,0.19878462943781294,0.8587156600802566,0.6044601831839911,1.2199192029206272
"C(dl_ord, Treatment(reference='low'))[T.high]",0.03254297611286513,0.1902929182147522,0.17101517186330206,0.8642118359145498,-0.3404242901010752,0.40551024232680544,1.0330782898791506,0.7114683897185529,1.5000677028558078
"C(task_code, Treatment(reference='T1'))[T.T2]",-0.3701680599084788,0.20521852349034325,-1.8037750862479887,0.07126657299412857,-0.7723889749100386,0.032052855093081034,0.6906182556430143,0.46190826191084405,1.0325720805562464
"C(task_code, Treatment(reference='T1'))[T.T3]",-2.1709207340247136,0.17384952257851352,-12.487355166847165,8.751478465675633e-36,-2.511659537008083,-1.830181931041344,0.11407253807633845,0.08113348343733837,0.16038438622233733
iface_dash,-0.17257776070549935,0.12507591175050178,-1.3797841510022573,0.16765311389544868,-0.417722043069993,0.0725665216589943,0.8414928511897872,0.6585452502035802,1.0752643320783422
