item_key,term,component,Estimate,Std. Error,z value,Pr(>|z|),estimate,SE,z.ratio,p.value,p.value.raw,conf.low,conf.high,lower.CL,upper.CL,p.value.holm,holm_reject_0.05
r1,industry_roleMiddle Management,location,0.2668110637845099,0.285144216428427,0.9357056829924557,0.34942474380806793,0.2668110637845099,0.285144216428427,0.9357056829924557,0.34942474380806793,0.34942474380806793,-0.29206133081510133,0.8256834583841212,-0.29206133081510133,0.8256834583841212,0.6988494876161359,FALSE
r1,industry_roleUpper Management,location,-0.022967721626475854,0.3416148101109075,-0.06723280416039115,0.9463963702539021,-0.022967721626475854,0.3416148101109075,-0.06723280416039115,0.9463963702539021,0.9463963702539021,-0.6925204460293439,0.6465850027763922,-0.6925204460293439,0.6465850027763922,0.9463963702539021,FALSE
r2,industry_roleMiddle Management,location,-0.10496098213318882,0.22998821616294152,-0.45637547820635427,0.648119996173208,-0.10496098213318882,0.22998821616294152,-0.45637547820635427,0.648119996173208,0.648119996173208,-0.5557296026811668,0.3458076384147892,-0.5557296026811668,0.3458076384147892,0.7545446428899032,FALSE
r2,industry_roleUpper Management,location,0.24137675507010672,0.27338051544667297,0.8829332795562416,0.3772723214449516,0.24137675507010672,0.27338051544667297,0.8829332795562416,0.3772723214449516,0.3772723214449516,-0.29443920928036815,0.7771927194205815,-0.29443920928036815,0.7771927194205815,0.7545446428899032,FALSE
r3,industry_roleMiddle Management,location,-0.4216445148797568,0.2734766338990605,-1.5417935670342668,0.12312376581798451,-0.4216445148797568,0.2734766338990605,-1.5417935670342668,0.12312376581798451,0.12312376581798451,-0.9576488679351609,0.11435983817564738,-0.9576488679351609,0.11435983817564738,0.24624753163596902,FALSE
r3,industry_roleUpper Management,location,-0.20842683592572747,0.32491691563672087,-0.6414773312657036,0.5212126043482763,-0.20842683592572747,0.32491691563672087,-0.6414773312657036,0.5212126043482763,0.5212126043482763,-0.8452522885415394,0.42839861669008444,-0.8452522885415394,0.42839861669008444,0.5212126043482763,FALSE
