CELL__dashboard__easy,CELL__dashboard__mid,CELL__dashboard__hard,CELL__chatbot__easy,CELL__chatbot__mid,CELL__chatbot__hard,SIMPLE_DIFF__easy,SIMPLE_RATIO__easy,SIMPLE_PCT__easy,SIMPLE_DIFF__mid,SIMPLE_RATIO__mid,SIMPLE_PCT__mid,SIMPLE_DIFF__hard,SIMPLE_RATIO__hard,SIMPLE_PCT__hard,COMP_DIFF__dashboard__mid_vs_easy,COMP_RATIO__dashboard__mid_vs_easy,COMP_DIFF__dashboard__hard_vs_easy,COMP_RATIO__dashboard__hard_vs_easy,COMP_DIFF__dashboard__hard_vs_mid,COMP_RATIO__dashboard__hard_vs_mid,COMP_DIFF__chatbot__mid_vs_easy,COMP_RATIO__chatbot__mid_vs_easy,COMP_DIFF__chatbot__hard_vs_easy,COMP_RATIO__chatbot__hard_vs_easy,COMP_DIFF__chatbot__hard_vs_mid,COMP_RATIO__chatbot__hard_vs_mid,DID_DIFF__mid_vs_easy,DID_RATIO__mid_vs_easy,DID_DIFF__hard_vs_mid,DID_RATIO__hard_vs_mid,DID_DIFF__hard_vs_easy,DID_RATIO__hard_vs_easy,OVERALL__chatbot,OVERALL__dashboard,OVERALL__diff,OVERALL__ratio
114.56220533516297,191.82121120948705,358.77933175343173,76.11247516676119,210.93881078687784,376.61695305588097,-38.449730168401786,0.6643768330409376,-33.56231669590623,19.11759957739079,1.0996636370756336,9.966363707563364,17.837621302449236,1.0497175275266637,4.97175275266637,77.25900587432407,1.6743847645765484,244.21712641826878,3.1317425385081195,166.9581205439447,1.870384038820454,134.82633562011665,2.7714091589416103,300.5044778891198,4.948163257478086,165.67814226900313,1.7854322381498402,57.56732974579258,1.6551805878635664,-1.2799782749415556,0.9545805573040561,56.28735147085102,1.5800032080016584,221.2227463365067,221.72091609936058,-0.4981697628538768,0.9977531674881289
120.26796441332593,202.52306625481165,359.3294062402798,76.87505456592156,200.3436390648596,351.3302334322502,-43.39290984740437,0.6391981018463438,-36.080189815365614,-2.179427189952065,0.9892386223937083,-1.07613776062917,-7.999172808029584,0.9777386078926126,-2.2261392107387423,82.25510184148573,1.6839319368439538,239.06144182695388,2.9877399853993487,156.80633998546816,1.7742641017896532,123.46858449893803,2.6060942681095827,274.45517886632865,4.570146134087997,150.98659436739064,1.7536380744212696,41.2134826574523,1.547624468120699,-5.819745618077519,0.9883748832275993,35.393737039374784,1.5296331529589713,209.51630902101047,227.37347896947244,-17.857169948461973,0.9214632681463281
121.26636069548239,193.9932694354669,358.0270726455175,89.29358882182734,212.7402179973532,406.1817255003344,-31.97277187365505,0.736342612326403,-26.3657387673597,18.746948561886285,1.0966371081658717,9.663710816587168,48.1546528548169,1.1345000323550807,13.450003235508067,72.72690873998452,1.5997286330923417,236.7607119500351,2.9524022209636187,164.03380321005056,1.845564403792975,123.44662917552586,2.382480319184461,316.88813667850707,4.5488341420660365,193.44150750298118,1.9092850864023645,50.71972043554133,1.4893027916735027,29.407704292930617,1.0345263933777828,80.12742472847195,1.540723045717452,236.07184410650498,224.4289009254889,11.64294318101608,1.051878092050549
114.2995173837966,189.40767126217546,356.62091048666804,74.51432823603362,190.870649571198,332.9658946773358,-39.78518914776298,0.6519216348554502,-34.80783651445498,1.4629783090225317,1.0077239654512065,0.772396545120646,-23.655015809332212,0.9336690162754309,-6.633098372456914,75.10815387837886,1.6571169817469973,242.32139310287144,3.120056135400827,167.21323922449258,1.8828218947533457,116.35632133516437,2.5615294949260083,258.4515664413022,4.468481466042665,142.09524510613784,1.7444583304209582,41.24816745678551,1.5457746937247265,-25.117994118354744,0.926512664464998,16.130173338430765,1.4321798301454625,199.45029082818917,220.1093663775467,-20.65907554935754,0.9061417699330356
124.41844538482452,189.63981604706882,372.07510294253643,80.70430465816162,204.8788276512136,377.5433661515843,-43.714140726662905,0.6486522509467493,-35.134774905325074,15.239011604144792,1.0803576586488697,8.035765864886969,5.468263209047848,1.0146966651780847,1.4696665178084656,65.2213706622443,1.5242098184116954,247.65665755771192,2.990514001293886,182.4352868954676,1.9620094065593638,124.174522993052,2.5386356839206625,296.83906149342266,4.678106920699469,172.66453850037067,1.8427641864210358,58.9531523308077,1.6655421407572684,-9.770748395096945,0.9392229110932552,49.18240393571075,1.564315337990534,221.04216615365317,228.71112145814328,-7.668955304490112,0.9664688133414902
122.37899113865862,190.31172429557742,335.0442376543527,78.73306958809465,212.67626301803384,389.5827442457114,-43.64592155056397,0.6433544586005616,-35.66455413994384,22.364538722456416,1.1175152965758512,11.751529657585124,54.538506591358725,1.162780016672375,16.278001667237497,67.9327331569188,1.5551012679941871,212.66524651569407,2.7377594351528747,144.73251335877526,1.7605023489461318,133.94319342993919,2.7012316950258084,310.8496746576168,4.948146265398762,176.90648122767757,1.831811123240758,66.01046027302039,1.737013370524694,32.17396786890231,1.040504787930168,98.1844281419227,1.8073707287296632,226.9973589506133,215.9116510295296,11.085707921083696,1.0513437226209137
123.63010920441282,192.98203759361783,327.2216979578992,83.77043824409563,214.35451823662615,422.20075160841515,-39.85967096031719,0.6775892926341082,-32.24107073658919,21.372480643008316,1.1107485489816133,11.074854898161334,94.97905365051594,1.2902590330752945,29.025903307529454,69.35192838920501,1.5609630925306146,203.5915887534864,2.646779979922718,134.23966036428138,1.6956070214522434,130.58407999253052,2.5588324799259894,338.43031336431955,5.039973055628284,207.846233371789,1.9696377528293916,61.232151603325505,1.6392652024703807,73.60657300750762,1.161612170691796,134.83872461083314,1.9041904101811453,240.1085693630456,214.61128158530994,25.497287777735664,1.1188068380627059
109.90145637183151,161.07989868976384,284.5639821614717,82.50509836081895,188.64539712753762,344.8785050379929,-27.396358011012566,0.7507188811190819,-24.92811188809181,27.565498437773783,1.1711293504775806,17.11293504775806,60.31452287652121,1.2119541707927626,21.195417079276258,51.17844231793232,1.465675742683331,174.6625257896402,2.589264888344167,123.48408347170786,1.7666014473322669,106.14029876671867,2.2864695743108636,262.373406677174,4.180087193275478,156.2331079104553,1.8281840441875752,54.96185644878635,1.5600105178276602,32.749024438747426,1.0348593605809076,87.71088088753378,1.6143914869786227,205.34300017544984,185.18177907435566,20.161221101094185,1.1088725964394093
116.97406315438627,172.281656406545,326.1270964339601,68.45539127876222,185.74120875098714,362.62715526181,-48.51867187562405,0.5852185470245016,-41.47814529754984,13.45955234444213,1.078125278251799,7.8125278251798935,36.5000588278499,1.1119197368969342,11.191973689693423,55.30759325215874,1.4728192879746507,209.15303327957383,2.788029137737369,153.8454400274151,1.8929879317179032,117.28581747222492,2.7133174653054972,294.17176398304775,5.297276788399753,176.88594651082286,1.9523247302000923,61.97822422006618,1.8422609531660326,23.040506483407768,1.0313455767403337,85.01873070347395,1.9000076852492185,205.60791843051976,205.12760533163043,0.48031309888932583,1.002341533203748
116.12714659668887,183.3846412708235,350.2615064232994,73.39169324415839,191.88675160268102,376.7012800424486,-42.735453352530484,0.6319942872535111,-36.80057127464889,8.502110331857523,1.0463621722786565,4.636217227865647,26.439773619149207,1.0754858102711295,7.548581027112955,67.25749467413462,1.5791711640665795,234.13435982661053,3.0161897255579895,166.87686515247592,1.9099827771619717,118.49505835852263,2.6145568131847705,303.30958679829024,5.132750906689732,184.8145284397676,1.9631437652477588,51.23756368438801,1.6556513142324187,17.937663287291684,1.027833229032975,69.17522697167969,1.7017334364601957,213.99324162976265,216.59109809693726,-2.5978564671746085,0.9880057098837371
